age,work class,education,eduction num years,marital status,job title,native country,label
29, Private, Assoc-acdm,12, Divorced, Craft-repair, United-States, <=50K
25, Private, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Mexico, <=50K
38, Private, HS-grad,9, Married-civ-spouse, Sales, United-States, <=50K
48, Self-emp-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, United-States, >50K
18, Private, Some-college,10, Never-married, Other-service, United-States, <=50K
50, Private, HS-grad,9, Divorced, Craft-repair, United-States, <=50K
37, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, United-States, >50K
48, Private, Bachelors,13, Widowed, Other-service, United-States, <=50K
50, Private, Some-college,10, Never-married, Other-service, United-States, <=50K
74, ?, HS-grad,9, Married-civ-spouse, ?, United-States, <=50K
24, Private, Some-college,10, Never-married, Adm-clerical, United-States, <=50K
34, Private, Some-college,10, Married-civ-spouse, Tech-support, United-States, >50K
19, Private, Some-college,10, Never-married, Sales, United-States, <=50K
39, Private, HS-grad,9, Never-married, Machine-op-inspct, United-States, <=50K
40, Private, Some-college,10, Divorced, Other-service, United-States, <=50K
30, Private, HS-grad,9, Never-married, Adm-clerical, United-States, <=50K
27, Private, HS-grad,9, Never-married, Adm-clerical, United-States, <=50K
23, ?, 9th,5, Divorced, ?, United-States, <=50K
68, ?, 7th-8th,4, Widowed, ?, ?, <=50K
46, Private, Some-college,10, Married-civ-spouse, Adm-clerical, United-States, >50K
24, Local-gov, Bachelors,13, Never-married, Prof-specialty, United-States, <=50K
18, Private, 12th,8, Never-married, Other-service, United-States, <=50K
50, Self-emp-not-inc, Doctorate,16, Married-civ-spouse, Prof-specialty, United-States, >50K
42, Private, 11th,7, Married-civ-spouse, Machine-op-inspct, United-States, <=50K
42, Private, 9th,5, Married-civ-spouse, Transport-moving, United-States, <=50K
37, Private, Assoc-voc,11, Married-civ-spouse, Adm-clerical, United-States, <=50K
57, Private, Some-college,10, Widowed, Tech-support, United-States, <=50K
27, Private, Bachelors,13, Married-civ-spouse, Tech-support, India, >50K
31, Private, 10th,6, Married-civ-spouse, Machine-op-inspct, United-States, <=50K
34, Local-gov, Masters,14, Separated, Prof-specialty, United-States, <=50K
55, Self-emp-not-inc, HS-grad,9, Divorced, Other-service, United-States, <=50K
56, Private, 11th,7, Married-civ-spouse, Machine-op-inspct, United-States, <=50K
36, State-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, United-States, <=50K
35, State-gov, Some-college,10, Never-married, Farming-fishing, United-States, <=50K
63, ?, Masters,14, Never-married, ?, United-States, <=50K
28, Private, Masters,14, Never-married, Prof-specialty, United-States, <=50K
38, Private, Bachelors,13, Divorced, Exec-managerial, United-States, <=50K
30, Self-emp-inc, HS-grad,9, Married-civ-spouse, Handlers-cleaners, United-States, <=50K
18, Private, Some-college,10, Never-married, Other-service, United-States, <=50K
35, Private, Assoc-voc,11, Married-civ-spouse, Tech-support, United-States, >50K
53, Private, HS-grad,9, Divorced, Other-service, United-States, <=50K
46, Private, Prof-school,15, Divorced, Prof-specialty, United-States, <=50K
45, Private, Some-college,10, Married-civ-spouse, Adm-clerical, United-States, <=50K
35, Private, 10th,6, Married-civ-spouse, Other-service, India, <=50K
41, Private, HS-grad,9, Never-married, Adm-clerical, United-States, <=50K
60, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Sales, United-States, >50K
18, Private, Some-college,10, Never-married, Adm-clerical, United-States, <=50K
19, Private, HS-grad,9, Never-married, Machine-op-inspct, United-States, <=50K
24, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, United-States, <=50K
56, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, United-States, >50K
28, Private, HS-grad,9, Divorced, Transport-moving, United-States, <=50K
29, Private, HS-grad,9, Never-married, Other-service, United-States, <=50K
35, Self-emp-not-inc, Some-college,10, Never-married, Craft-repair, United-States, <=50K
27, ?, Some-college,10, Never-married, ?, United-States, <=50K
55, Private, Doctorate,16, Married-civ-spouse, Prof-specialty, ?, >50K
18, Private, HS-grad,9, Never-married, Adm-clerical, United-States, <=50K
53, Private, HS-grad,9, Never-married, Craft-repair, United-States, <=50K
26, Private, Masters,14, Married-civ-spouse, Machine-op-inspct, Canada, <=50K
55, Private, Some-college,10, Married-civ-spouse, Tech-support, United-States, >50K
45, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, United-States, >50K
28, Private, HS-grad,9, Never-married, Machine-op-inspct, United-States, <=50K
32, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, United-States, >50K
27, Private, HS-grad,9, Never-married, Handlers-cleaners, United-States, <=50K
35, Private, HS-grad,9, Divorced, Craft-repair, United-States, <=50K
36, Private, HS-grad,9, Divorced, Handlers-cleaners, United-States, <=50K
41, Private, Bachelors,13, Married-civ-spouse, Sales, United-States, >50K
23, Private, Bachelors,13, Never-married, Sales, United-States, <=50K
22, Private, 12th,8, Never-married, Transport-moving, United-States, <=50K
36, Self-emp-not-inc, Prof-school,15, Divorced, Prof-specialty, United-States, >50K
65, Self-emp-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, United-States, >50K
59, ?, HS-grad,9, Married-civ-spouse, ?, United-States, >50K
25, Private, HS-grad,9, Never-married, Sales, Columbia, <=50K
33, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, United-States, >50K
31, Private, Some-college,10, Married-civ-spouse, Sales, United-States, <=50K
50, State-gov, Bachelors,13, Married-civ-spouse, Exec-managerial, United-States, >50K
49, State-gov, Some-college,10, Married-civ-spouse, Prof-specialty, United-States, >50K
43, Private, Bachelors,13, Divorced, Exec-managerial, United-States, <=50K
23, Federal-gov, Some-college,10, Married-civ-spouse, Adm-clerical, United-States, <=50K
34, Private, Masters,14, Married-civ-spouse, Exec-managerial, India, >50K
23, Private, Some-college,10, Divorced, Sales, United-States, <=50K
63, Private, 10th,6, Married-civ-spouse, Craft-repair, United-States, <=50K
33, Private, HS-grad,9, Never-married, Farming-fishing, United-States, <=50K
51, Self-emp-inc, Bachelors,13, Divorced, Farming-fishing, United-States, <=50K
31, Private, HS-grad,9, Divorced, Craft-repair, United-States, <=50K
32, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Japan, <=50K
48, ?, Some-college,10, Married-civ-spouse, ?, ?, >50K
31, Private, Some-college,10, Never-married, Adm-clerical, Jamaica, <=50K
47, Private, Assoc-voc,11, Married-civ-spouse, Sales, United-States, >50K
54, State-gov, Some-college,10, Married-civ-spouse, Protective-serv, United-States, >50K
23, Private, Some-college,10, Never-married, Sales, United-States, <=50K
34, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, United-States, >50K
46, Private, 11th,7, Married-civ-spouse, Other-service, United-States, >50K
34, Private, Assoc-acdm,12, Divorced, Sales, United-States, >50K
31, Private, HS-grad,9, Never-married, Other-service, United-States, <=50K
41, Private, HS-grad,9, Married-civ-spouse, Tech-support, Peru, <=50K
41, ?, HS-grad,9, Never-married, ?, United-States, <=50K
27, Self-emp-not-inc, Assoc-voc,11, Never-married, Prof-specialty, United-States, <=50K
30, ?, 11th,7, Never-married, ?, United-States, <=50K
23, Private, Some-college,10, Never-married, Craft-repair, United-States, <=50K
24, Local-gov, Assoc-acdm,12, Never-married, Adm-clerical, ?, <=50K
59, Federal-gov, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, United-States, <=50K
56, Private, HS-grad,9, Married-civ-spouse, Craft-repair, United-States, <=50K
35, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Transport-moving, United-States, <=50K
59, Private, HS-grad,9, Married-civ-spouse, Other-service, Cuba, <=50K
47, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, United-States, >50K
51, Self-emp-not-inc, HS-grad,9, Divorced, Sales, United-States, <=50K
42, Private, Bachelors,13, Divorced, Adm-clerical, United-States, <=50K
29, Federal-gov, Some-college,10, Married-spouse-absent, Adm-clerical, United-States, <=50K
23, Private, HS-grad,9, Never-married, Craft-repair, Outlying-US(Guam-USVI-etc), <=50K
43, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, United-States, <=50K
46, Private, Some-college,10, Married-civ-spouse, Exec-managerial, United-States, <=50K
30, Private, Some-college,10, Separated, Adm-clerical, United-States, <=50K
23, Private, Some-college,10, Never-married, Tech-support, United-States, <=50K
29, State-gov, Masters,14, Never-married, Prof-specialty, United-States, <=50K
33, Private, HS-grad,9, Divorced, Exec-managerial, United-States, <=50K
33, Local-gov, HS-grad,9, Married-civ-spouse, Other-service, United-States, <=50K
46, Local-gov, Some-college,10, Divorced, Adm-clerical, United-States, <=50K
35, Private, Some-college,10, Married-spouse-absent, Adm-clerical, United-States, <=50K
36, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, United-States, >50K
25, Private, HS-grad,9, Separated, Exec-managerial, United-States, <=50K
35, Private, Bachelors,13, Married-civ-spouse, Sales, United-States, <=50K
30, Private, 7th-8th,4, Never-married, Machine-op-inspct, United-States, <=50K
39, Private, Some-college,10, Married-civ-spouse, Other-service, United-States, >50K
37, Private, Some-college,10, Married-civ-spouse, Craft-repair, United-States, <=50K
22, Private, HS-grad,9, Never-married, Machine-op-inspct, United-States, <=50K
25, Private, HS-grad,9, Married-civ-spouse, Transport-moving, United-States, <=50K
50, Private, HS-grad,9, Married-civ-spouse, Sales, United-States, <=50K
64, Federal-gov, Prof-school,15, Married-civ-spouse, Prof-specialty, ?, >50K
33, Private, Assoc-voc,11, Separated, Prof-specialty, United-States, <=50K
59, Self-emp-inc, 5th-6th,3, Married-civ-spouse, Farming-fishing, Italy, <=50K
24, Private, HS-grad,9, Never-married, Adm-clerical, United-States, <=50K
41, Private, Bachelors,13, Married-civ-spouse, Sales, United-States, <=50K
38, ?, 9th,5, Never-married, ?, United-States, <=50K
60, Private, Bachelors,13, Divorced, Exec-managerial, United-States, <=50K
19, Private, HS-grad,9, Never-married, Machine-op-inspct, United-States, <=50K
23, Private, Some-college,10, Never-married, Craft-repair, United-States, <=50K
57, Self-emp-inc, Masters,14, Married-civ-spouse, Sales, United-States, >50K
36, Private, Masters,14, Married-civ-spouse, Adm-clerical, Japan, >50K
17, ?, 10th,6, Never-married, ?, United-States, <=50K
24, Private, Bachelors,13, Never-married, Prof-specialty, United-States, <=50K
32, Private, HS-grad,9, Married-civ-spouse, Craft-repair, United-States, >50K
27, Private, Bachelors,13, Married-civ-spouse, Sales, United-States, >50K
43, Private, Assoc-voc,11, Never-married, Adm-clerical, United-States, <=50K
21, ?, Some-college,10, Never-married, ?, United-States, <=50K
54, Private, Assoc-voc,11, Widowed, Exec-managerial, United-States, <=50K
22, Private, HS-grad,9, Married-civ-spouse, Farming-fishing, United-States, <=50K
29, Private, HS-grad,9, Never-married, Craft-repair, United-States, <=50K
22, Private, 12th,8, Never-married, Farming-fishing, United-States, <=50K
37, Private, Bachelors,13, Married-civ-spouse, Sales, United-States, >50K
38, Self-emp-not-inc, Doctorate,16, Married-civ-spouse, Prof-specialty, United-States, >50K
34, Private, Some-college,10, Married-civ-spouse, Handlers-cleaners, United-States, <=50K
45, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, United-States, >50K
28, Private, 1st-4th,2, Never-married, Priv-house-serv, Mexico, <=50K
68, Private, Doctorate,16, Divorced, Prof-specialty, Cuba, <=50K
36, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Laos, <=50K
20, Private, 9th,5, Never-married, Other-service, Mexico, <=50K
24, Private, Some-college,10, Never-married, Craft-repair, United-States, <=50K
38, Private, Some-college,10, Divorced, Exec-managerial, United-States, <=50K
32, Private, Bachelors,13, Never-married, Exec-managerial, United-States, <=50K
34, Private, Some-college,10, Married-civ-spouse, Prof-specialty, United-States, >50K
47, Private, HS-grad,9, Widowed, Adm-clerical, England, <=50K
28, Private, Bachelors,13, Never-married, Other-service, United-States, <=50K
32, Private, Prof-school,15, Married-civ-spouse, Prof-specialty, United-States, >50K
58, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, United-States, <=50K
64, Self-emp-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, United-States, >50K
38, Private, Some-college,10, Never-married, Sales, United-States, <=50K
43, Private, HS-grad,9, Never-married, Adm-clerical, United-States, <=50K
28, Private, 12th,8, Divorced, Farming-fishing, United-States, <=50K
21, Private, Some-college,10, Never-married, Adm-clerical, ?, <=50K
23, Private, Bachelors,13, Never-married, Prof-specialty, United-States, <=50K
25, Private, 9th,5, Never-married, Handlers-cleaners, United-States, <=50K
41, Private, HS-grad,9, Separated, Adm-clerical, United-States, <=50K
24, ?, HS-grad,9, Never-married, ?, United-States, <=50K
41, Private, Some-college,10, Married-civ-spouse, Craft-repair, United-States, <=50K
27, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, United-States, <=50K
54, Private, 7th-8th,4, Widowed, Other-service, United-States, <=50K
28, Local-gov, HS-grad,9, Separated, Transport-moving, United-States, <=50K
29, Private, 7th-8th,4, Married-civ-spouse, Farming-fishing, United-States, <=50K
36, Private, HS-grad,9, Divorced, Craft-repair, United-States, <=50K
41, Self-emp-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, Taiwan, >50K
60, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Exec-managerial, United-States, <=50K
34, State-gov, Masters,14, Married-civ-spouse, Exec-managerial, United-States, <=50K
32, Private, HS-grad,9, Never-married, Other-service, ?, <=50K
27, Private, Some-college,10, Married-civ-spouse, Sales, United-States, >50K
60, Private, 10th,6, Married-civ-spouse, Sales, United-States, <=50K
39, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, United-States, <=50K
59, Private, 12th,8, Divorced, Transport-moving, United-States, <=50K
34, Self-emp-not-inc, Doctorate,16, Married-civ-spouse, Prof-specialty, Canada, >50K
36, Private, Assoc-voc,11, Married-civ-spouse, Exec-managerial, United-States, <=50K
54, Private, Some-college,10, Married-civ-spouse, Sales, United-States, >50K
48, Private, Assoc-voc,11, Married-civ-spouse, Tech-support, United-States, >50K
19, Private, 7th-8th,4, Never-married, Other-service, United-States, <=50K
40, Private, Prof-school,15, Married-civ-spouse, Prof-specialty, United-States, >50K
25, Private, HS-grad,9, Never-married, Handlers-cleaners, United-States, <=50K
39, Private, Assoc-acdm,12, Separated, Adm-clerical, United-States, <=50K
34, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Craft-repair, United-States, <=50K
30, Private, HS-grad,9, Separated, Other-service, United-States, <=50K
43, Private, HS-grad,9, Never-married, Other-service, United-States, <=50K
35, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Philippines, >50K
36, Local-gov, Doctorate,16, Married-civ-spouse, Prof-specialty, United-States, >50K
59, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, United-States, >50K
33, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, United-States, <=50K
22, Private, Some-college,10, Never-married, Handlers-cleaners, United-States, <=50K
48, Private, HS-grad,9, Married-civ-spouse, Craft-repair, United-States, <=50K
